"","report_date","location","location_type","data_field","data_field_code","time_period","time_period_type","value","unit"
"1310","5/25/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1311","5/11/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1312","5/11/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1313","5/4/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1314","5/4/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1315","4/27/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1316","4/27/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1317","4/20/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1318","4/20/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1319","4/13/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1320","4/13/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1321","4/6/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1322","4/6/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1323","3/30/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1324","3/30/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1325","3/23/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1326","3/23/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1327","3/16/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1328","3/16/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1329","3/9/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1330","3/9/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1331","2/24/16","Arkansas","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1332","2/24/16","Arkansas","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1333","6/29/16","Arizona","state","zika_reported_travel","US0001",NA,NA,6,"cases"
"1334","6/29/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1335","6/22/16","Arizona","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1336","6/22/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1337","6/15/16","Arizona","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1338","6/15/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1339","6/8/16","Arizona","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1340","6/8/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1341","6/1/16","Arizona","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1342","6/1/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1343","5/25/16","Arizona","state","zika_reported_travel","US0001",NA,NA,3,"cases"
"1344","5/25/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1345","4/20/16","Arizona","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1346","4/20/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1347","4/13/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1348","4/13/16","Arizona","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1349","4/6/16","Arizona","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1350","4/6/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1351","3/30/16","Arizona","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1352","3/30/16","Arizona","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1353","6/29/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,29,"cases"
"1354","6/29/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1355","6/22/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,29,"cases"
"1356","6/22/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1357","6/15/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,29,"cases"
"1358","6/15/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1359","6/8/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,21,"cases"
"1360","6/8/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1361","6/1/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,17,"cases"
"1362","6/1/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1363","5/25/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,17,"cases"
"1364","5/25/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1365","5/11/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1366","5/11/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1367","5/4/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1368","5/4/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1369","4/27/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1370","4/27/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1371","4/20/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1372","4/20/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1373","4/13/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1374","4/13/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1375","4/6/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1376","4/6/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1377","3/30/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1378","3/30/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1379","3/23/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1380","3/23/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1381","3/16/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1382","3/16/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,14,"cases"
"1383","3/9/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,13,"cases"
"1384","3/9/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1385","2/24/16","American_Samoa","territory","zika_reported_local","US0002",NA,NA,4,"cases"
"1386","2/24/16","American_Samoa","territory","zika_reported_travel","US0001",NA,NA,0,"cases"
"1387","6/29/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1388","6/29/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1389","6/22/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1390","6/22/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1391","6/15/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1392","6/15/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1393","6/8/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1394","6/8/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1395","6/1/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1396","6/1/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1397","5/25/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1398","5/25/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1399","5/11/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1400","5/11/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1401","5/4/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1402","5/4/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1403","4/27/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1404","4/27/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1405","4/20/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1406","4/20/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1407","4/13/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1408","4/13/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1409","4/6/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1410","4/6/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1411","3/23/16","Alabama","state","zika_reported_travel","US0001",NA,NA,2,"cases"
"1412","3/23/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1413","3/16/16","Alabama","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1414","3/16/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1415","3/9/16","Alabama","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1416","3/9/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
"1417","2/24/16","Alabama","state","zika_reported_travel","US0001",NA,NA,1,"cases"
"1418","2/24/16","Alabama","state","zika_reported_local","US0002",NA,NA,0,"cases"
